date,close,high,low,open,volume
2025-12-23,764.8899,768.2384,755.9276,762.2308,278342
2025-12-24,753.8594,768.5831,752.6284,765.1361,349878
2025-12-26,751.4465,760.9997,746.5222,757.2572,344460
2025-12-29,749.5753,757.1095,747.1132,751.4466,223566
2025-12-30,737.0676,752.3822,733.7191,748.492,391003
2025-12-31,753.9579,759.1777,737.0677,737.0677,366539
2026-01-01,739.776,760.261,738.6434,756.4201,382360
2026-01-02,743.8139,745.4882,737.6585,744.5033,298532
2026-01-05,735.1472,743.9616,733.7191,743.8139,442421
2026-01-06,743.4692,745.5374,731.0108,737.2154,473633
2026-01-07,772.0793,774.0983,740.8593,745.5374,954648
2026-01-08,752.3822,776.6589,749.4276,774.0983,539653
2026-01-09,735.6396,755.2382,733.7191,752.3822,350649
2026-01-12,739.1358,744.2078,731.2569,738.3479,344620
2026-01-13,751.2496,752.9238,740.2192,741.3518,281800
2026-01-14,758.6852,763.2649,747.4579,751.2496,360851
2026-01-15,758.6852,758.6852,758.6852,758.6852,0
2026-01-16,743.6169,761.4429,741.3026,758.6853,281881
2026-01-19,734.9009,743.4199,733.0297,742.5828,226913
2026-01-20,719.8818,734.9994,713.1848,734.9009,402314
2026-01-21,683.2944,718.4538,681.5216,716.9765,988483
2026-01-22,718.6016,723.3289,691.3702,696.2453,1029825
2026-01-23,702.6961,727.5638,701.2188,727.5638,274401
2026-01-27,699.8893,707.2264,692.4536,701.2188,290418
2026-01-28,716.2871,717.9614,702.0559,703.1393,217857
2026-01-29,711.8552,725.0523,704.7642,718.9462,211987
2026-01-30,734.3593,739.8253,704.4196,710.1318,453484
2026-02-02,715.5977,729.0411,706.6355,729.0411,331098
2026-02-03,714.4159,753.3178,710.5749,745.5374,734434
2026-02-04,706.5863,709.4916,703.3855,709.2947,341172
2026-02-05,699.0029,708.0636,697.3286,708.0636,344456
2026-02-06,693.2415,703.9764,691.3702,698.2642,280043
2026-02-09,698.7074,708.9499,697.2793,700.1847,638190
2026-02-10,704.9612,725.5448,700.4309,700.9726,807629
2026-02-11,698.8551,710.378,695.5066,708.0636,513321
2026-02-12,688.1202,698.2642,687.1353,697.2793,422323
2026-02-13,684.7224,689.4005,677.4344,687.9232,253439
2026-02-16,681.3739,684.4762,673.889,677.5822,583745
2026-02-17,684.1315,694.8664,681.3739,681.3739,377175
2026-02-18,679.5519,696.2453,677.4838,681.5217,509030
2026-02-19,694.4233,704.0749,678.3701,682.605,888403
2026-02-20,705.2567,707.0295,687.7755,694.3248,595900
2026-02-23,703.6317,705.8476,690.0899,705.2567,405624
2026-02-24,699.2491,705.0598,688.5141,699.4953,471472
2026-02-25,708.4575,712.5939,694.9157,699.7415,544976
2026-02-26,705.2075,715.8932,702.4006,709.0977,264578
2026-02-27,706.537,708.0636,695.3096,705.9461,476011
2026-03-02,699.6923,702.3514,679.5519,679.5519,486232
2026-03-04,696.9839,703.9764,679.7489,689.4005,468919
2026-03-05,701.465,708.7037,696.0975,703.0901,576635
2026-03-06,696.3929,705.8476,694.3248,699.3475,196705
2026-03-09,687.3815,689.4005,674.2336,683.4913,375985
2026-03-10,681.5709,694.2263,678.4686,687.3815,335989
2026-03-11,678.3701,689.302,676.5973,682.014,347160
2026-03-12,672.8057,682.1125,665.3699,674.6276,330591
2026-03-13,660.6426,673.5935,657.9835,671.6731,339368
2026-03-16,646.9039,662.8093,640.65,659.8548,610608
2026-03-17,646.1652,652.1729,641.7334,650.0062,395002
2026-03-18,640.6008,652.7638,638.8281,647.9873,745565
2026-03-19,627.2067,640.847,624.4491,638.1879,431853
2026-03-20,623.7104,638.0894,621.5437,628.3393,453520
2026-03-23,599.6307,609.5285,586.2366,609.5285,969036
2026-03-24,598.892,609.9717,592.6382,602.733,634194
2026-03-25,615.7332,625.237,601.6004,603.7179,624408
2026-03-27,596.1837,617.1119,591.8995,615.7331,818524
2026-03-30,574.4183,598.5966,571.513,595.839,776703
2026-04-01,597.5625,605.4906,585.5965,595.839,503010
2026-04-02,642.0289,666.2071,583.5283,590.9147,10671294
2026-04-06,624.6461,642.0289,613.3203,642.0289,1105418
2026-04-07,614.0589,630.9985,612.1876,619.4756,765501
2026-04-08,638.1387,647.5933,627.8961,640.1576,826728
2026-04-09,639.7144,669.6049,635.9227,642.1273,2038299
2026-04-10,679.4534,697.2793,646.0667,648.0364,1583617
